02:18:29,576;L1;L2;L3;P1;P2;P3;zapylenie;kierunek wiatru;predkosc wiatru;temp pkt rosy;PH;temp1;wilgotnosc;metan
20:49:12,710;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,716;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,724;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,730;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,736;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,742;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,749;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,756;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,763;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,771;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,791;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,800;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,806;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,813;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,821;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,829;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,837;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,845;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,851;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,859;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,868;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,878;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,886;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,893;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,900;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,907;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,913;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,922;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,929;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,937;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,944;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,951;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,958;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,965;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,972;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,980;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,988;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:12,998;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,006;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,013;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,020;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,027;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,034;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,041;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,048;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,056;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,064;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,074;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,083;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,090;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,096;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,103;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,110;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,117;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,124;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,131;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,137;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,144;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,151;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,157;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,164;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,171;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,181;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,188;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,197;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,205;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,217;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,226;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,234;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,242;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,249;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,256;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,262;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,269;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,276;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,284;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,293;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,302;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,311;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,317;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,324;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,332;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,339;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,345;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,353;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,361;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,369;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,376;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,383;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,392;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,401;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,409;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,420;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,430;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,437;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,444;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,451;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,458;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,464;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,472;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,482;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,490;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,498;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,505;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,511;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,519;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,525;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,531;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,537;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,545;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,552;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,559;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,566;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,573;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,580;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,589;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,598;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,606;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,613;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,621;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,629;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,635;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,642;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,661;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,669;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,679;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,687;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,694;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,701;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,707;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,715;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,721;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,727;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,734;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
20:49:13,742;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,242035;0,000000;4,789903;10,404867;13,459999;55,772247;0,000000
